symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,exchange,volume,avgVolume,open,previousClose,pe,earningsAnnouncement,sharesOutstanding
CORI,"Corium International, Inc.",,,,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,0.0,0.0,,,,2018-06-30T00:00:00.000+0000,0.0
CORRX,Columbia Contrarian Core Fund,31.94,0.2511,0.08,0.0,31.94,32.14,0.0,11638862378.0,30.6238,,29.4703,0.0,0.0,,31.86,,,364397695.0
CORT,Corcept Therapeutics Incorporated,29.83,-0.7981,-0.24,29.7557,30.32,34.28,17.86,3074906230.0,26.6032,,25.57865,615575.0,745998.0,30.12,30.07,37.29,2024-02-26T10:59:00.000+0000,103081000.0
CORZ,"Core Scientific, Inc.",0.0751,0.0,0.0,0.07,0.088,11.49,0.041,0.0,0.1487,30.12,2.466345,42085543.0,36878811.0,0.0818,0.0751,0.0,,0.0
CORZW,"Core Scientific, Inc.",0.0225,0.0,0.0,0.0225,0.04,0.04,0.0225,0.0,0.0,0.0818,0.0,286905.0,0.0,0.04,0.0225,0.0,,0.0
COSI,159264,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,,,,2016-06-27T00:00:00.000+0000,0.0
COSIX,"Columbia Fds Srs Tr I, Strategic Income Fd Cl A",21.68,0.8813,0.1894,0.0,21.68,21.91,0.0,16238536540.0,20.8376,,21.0948,0.0,0.0,,21.49061,24.64,,749009988.0
COSM,Cosmos Health Inc.,1.05,0.0,0.0,1.03,1.16,23.84,0.272,14074410.0,1.0988,,2.26385,142339.0,522357.0,1.03,1.05,-0.25,2023-11-20T00:00:00.000+0000,13404200.0
COST,Costco Wholesale Corporation,630.78,-1.7477,-11.22,630.3,641.9,642.6,447.9,279959087400.0,577.8442,1.03,536.71216,3292032.0,1813420.0,641.18,642.0,44.55,2023-12-14T21:00:00.000+0000,443830000.0
COTZX,Columbia Thermostat Fund,15.6,0.8403,0.13,0.0,15.6,15.6,0.0,1318219266.0,14.6828,641.18,14.7247,0.0,0.0,,15.47,,,84501235.0
COUP,Coupa Software Incorporated,80.97,0.0,0.0,80.95,80.98,111.61,40.295,6116578737.0,79.9109,,66.70477,5078184.0,2287176.0,80.97,80.97,-17.993333333333332,2023-06-05T10:59:00.000+0000,75541296.0
COVA,COVA Acquisition Corp.,10.55,3.229,0.33,10.14,10.64,11.32,9.4,0.0,10.117938,80.97,9.920243,38785.0,53664.0,10.49,10.22,527.5,,0.0
COVAU,COVA Acquisition Corp.,10.5,3.9604,0.4,10.1,10.59,10.65,9.585,0.0,10.100836,10.49,9.941087,4260.0,6104.0,10.51,10.1,18.197573656845755,,0.0
COVAW,COVA Acquisition Corp.,0.1,25.0,0.02,0.08,0.1,0.1,0.08,0.0,0.0,10.51,0.0,22819.0,0.0,0.63,0.08,0.0,,0.0
COVAX,Columbia Small Cap Value Fund II Class A,16.2,2.2082,0.35,0.0,16.2,17.18,0.0,1224679921.0,15.0336,0.63,15.4876,0.0,0.0,,15.85,,,75597526.0
COVS,Covisint Corporation,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2017-03-31T00:00:00.000+0000,0.0
COWG,Pacer US Large Cap Cash Cows Growth Leaders ETF,23.6571,0.5393,0.1269,23.5299,23.8599,23.8599,19.275,40456125.0,21.89592,,21.211824,27887.0,17992.0,23.76,23.5302,23.76,,1710105.0
COWN,Cowen Inc.,38.99,0.0,0.0,38.99,39.01,39.07,21.36,1099182296.0,38.8106,23.76,35.6445,949372.0,608823.0,38.99,38.99,17.642533936651585,2023-04-27T12:30:00.000+0000,28191390.0
COWNL,Cowen Inc. - 7.75% Senior Notes,25.22,0.0,0.0,25.2001,25.25,27.8,8.72,0.0,27.106089,38.99,27.05186,16479.0,7813.0,25.04,25.22,0.0,2022-12-31T00:00:00.000+0000,0.0
COWS,Amplify Cash Flow Dividend Leaders ETF,26.935,3.2091,0.8375,26.8158,26.95,26.95,23.003,6328082.0,24.4486,25.04,24.511492,3011.0,4571.0,26.865,26.0975,,,234939.0
COYA,"Coya Therapeutics, Inc.",6.76,-3.5663,-0.25,6.61,7.15,8.0,3.21,67247905.0,5.25816,26.865,4.539865,35000.0,46033.0,7.15,7.01,-5.45,2024-04-03T04:00:00.000+0000,9947915.0
CPAA,Conyers Park III Acquisition Corp.,10.3,0.0972,0.01,10.28,10.3,10.605,9.68,459637490.0,10.22072,7.15,10.05401,16738.0,142109.0,10.28,10.29,60.588235294117645,2023-03-31T00:00:00.000+0000,44624999.0
CPAAU,Conyers Park III Acquisition Corp.,10.26,0.1953,0.02,10.26,10.26,11.77,9.77,366282000.0,10.2558,10.28,10.14162,207.0,12950.0,10.26,10.24,62.94478527607362,2023-03-31T00:00:00.000+0000,35700000.0
CPAAW,Conyers Park III Acquisition Corp.,0.0065,-7.1429,-0.0005,0.0065,0.0065,0.0065,0.0065,0.0,0.0,10.26,0.0,20564.0,0.0,,0.007,0.0,2023-03-31T00:00:00.000+0000,0.0
CPAQ,Counter Press Acquisition Corporation,10.33,0.0,0.0,10.29,10.33,10.8,9.91,95535858.0,10.30306,,10.12044,315551.0,39092.0,10.32,10.33,0.0,,9248389.0
CPAQU,Counter Press Acquisition Corporation,10.3,0.0,0.0,10.3,10.3001,10.865,9.95,96086074.0,10.279228,10.32,10.149229,0.0,633.0,10.3,10.3,0.0,,9328745.0
CPAQW,Counter Press Acquisition Corporation,0.0008,-60.0,-0.0012,0.0008,0.0008,0.0008,0.0008,0.0,0.0,10.3,0.0,100.0,0.0,0.0008,0.002,0.0,,0.0
CPAR,Catalyst Partners Acquisition Corp.,10.075,-0.4447,-0.045,10.06,10.09,10.6,9.65,0.0,10.073708,0.0008,9.888746,9865.0,321586.0,10.07,10.12,0.0,,0.0
CPARU,Catalyst Partners Acquisition Corp.,10.0,-0.1996,-0.02,10.0,10.1,10.827,9.57,0.0,10.052988,10.07,9.899769,270.0,9141.0,10.0,10.02,0.0,,0.0
CPARW,Catalyst Partners Acquisition Corp.,0.0011,-8.3333,-0.0001,0.0006,0.003,0.84,0.0006,0.0,0.01776,10,0.165555,34260.0,43296.0,1.0,0.0012,0.0,,0.0
CPATX,Counterpoint Tactical Income Fund Class A,11.19,0.4488,0.05,0.0,11.19,11.24,0.0,1330161253.0,11.0148,1,11.0296,0.0,0.0,,11.139999,,,118870532.0
CPBI,"Central Plains Bancshares, Inc. Common Stock",9.91,1.641,0.16,9.9,10.09,10.2,8.201,40936377.0,9.596579,,9.596579,73427.0,44847.0,10.0,9.75,,,4130815.0
CPDIX,Columbia Capital Allocation Aggressive Portfolio Institutional 3 Class,11.61,0.4325,0.05,0.0,11.61,11.61,0.0,1209266683.0,10.9376,10,10.9052,0.0,0.0,,11.559999,,,104157337.0
CPEAX,Catalyst Dynamic Alpha Fund,20.22,1.6591,0.33,0.0,20.22,20.5,0.0,111752058.0,18.8116,,18.99975,0.0,0.0,,19.89,,,5526808.0
CPECX,Catalyst Dynamic Alpha Fund,17.73,1.6628,0.29,0.0,17.73,18.03,0.0,109928199.0,16.51,,16.711,0.0,0.0,,17.439999,,,6200124.0
CPEIX,Catalyst Dynamic Alpha Fund Class I,20.63,1.6757,0.34,0.0,20.63,20.96,0.0,109928213.0,19.2448,,19.42545,0.0,0.0,,20.289999,,,5328561.0
CPHC,Canterbury Park Holding Corporation,19.59,37.281,5.32,17.39,19.59,31.6,14.27,96865498.0,19.5062,,22.10335,33286.0,4025.0,17.7,14.27,9.42,2023-11-09T00:00:00.000+0000,4944640.0
CPHD,251563,,,,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,,,,2016-09-30T00:00:00.000+0000,0.0
CPITX,Counterpoint Tactical Income Fund Class I,11.18,0.4492,0.05,0.0,11.18,11.22,0.0,1324217727.0,11.0026,,11.014,0.0,0.0,,11.13,,,118445235.0
CPIX,Cumberland Pharmaceuticals Inc.,1.73,0.5814,0.01,1.7222,1.884,2.91,1.43,24662361.0,1.8482,,1.78405,6844.0,16193.0,1.8,1.72,-10.18,2024-03-05T00:00:00.000+0000,14255700.0
CPLA,Capella Education Company,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,,,,2018-06-30T00:00:00.000+0000,0.0
CPLP,Capital Product Partners L.P.,13.75,1.0287,0.14,13.51,13.85,16.1,11.93,274331750.0,13.7814,,13.82365,38725.0,38853.0,13.6,13.61,5.07,2024-02-01T00:00:00.000+0000,19951400.0
CPLS,AB Core Plus Bond ETF,35.22,-0.9065,-0.3222,35.22,35.22,35.5422,35.22,0.0,35.5422,13.6,35.5422,1.0,210.0,35.22,35.5422,,,0.0
CPLSX,Calamos Phineus Long Short Fund Class A,15.9,0.6966,0.11,0.0,15.9,16.09,0.0,974883728.0,15.2822,35.22,15.4015,0.0,0.0,,15.79,,,61313442.0
CPOAX,MS Insight Fund Class A,26.4,2.9641,0.76,0.0,26.4,26.4,0.0,1535785416.0,22.1248,,21.8082,0.0,0.0,,25.64,,,58173690.0
CPODX,MS Insight Fund Class I,32.82,2.9486,0.94,0.0,32.82,32.82,0.0,1487043218.0,27.5002,,27.08745,0.0,0.0,,31.88,,,45309056.0
CPOP,"Pop Culture Group Co., Ltd",1.28,5.7851,0.07,1.26,1.29,2.76,0.255,9717464.0,1.19848,,0.716525,4630.0,82850.0,1.2609,1.21,-0.13,2023-10-27T04:00:00.000+0000,7591769.0
CPRT,"Copart, Inc.",49.16,-1.4237,-0.71,48.85,50.22,51.53,29.615,47204955960.0,47.0698,1.2609,43.130375,5358088.0,4230665.0,50.22,49.87,35.88,2024-02-19T00:00:00.000+0000,960231000.0
CPRX,"Catalyst Pharmaceuticals, Inc.",14.49,3.2787,0.46,13.88,14.5697,22.11,11.09,1544793390.0,13.2878,50.22,13.91915,1562174.0,1225785.0,14.09,14.03,26.35,2024-03-13T00:00:00.000+0000,106611000.0
CPSH,CPS Technologies Corporation,2.36,-1.2552,-0.03,2.32,2.59,3.5,2.21,34265312.0,2.4936,14.09,2.759,88189.0,23506.0,2.39,2.39,23.6,2024-03-05T00:00:00.000+0000,14519200.0
CPSI,"Computer Programs and Systems, Inc.",11.48,0.262,0.03,11.04,12.07,31.62,9.78,167020224.0,12.8602,2.39,21.2401,235748.0,259706.0,11.69,11.45,-191.33,2024-02-12T00:00:00.000+0000,14548800.0
CPSS,"Consumer Portfolio Services, Inc.",9.65,5.6955,0.52,9.21,9.77,13.75,7.01,203810895.0,9.2646,11.69,10.19865,12922.0,24311.0,9.36,9.13,4.53,2024-03-07T00:00:00.000+0000,21120300.0
CPTA,Capitala Finance Corp.,25.4,2.1721601,0.539999,24.5,25.4,28.4,8.4,68861178.0,25.708294,9.36,19.158564,19991.0,28256.0,24.8399,24.86,0.0,,2711070.0
CPTAG,Capitala Finance Corp.,25.0,0.16026008,0.04000092,24.9501,25.0,27.22,9.08,0.0,24.381878,24.8399,23.221338,89443.0,4114.0,18.1,24.96,-24.9500998003992,,0.0
CPTAL,Capitala Finance Corp.,25.0,0.16026008,0.04000092,24.96,25.0,25.05,11.0,0.0,24.406546,18.1,23.198118,4022.0,5744.0,19.5,24.96,-316.45569620253167,,0.0
CPTN,"Cepton, Inc.",2.92,-26.4484,-1.05,2.8,3.07,14.4,2.38,46272948.0,3.5812,19.5,4.8197,335812.0,31097.0,2.92,3.97,-0.79,2024-03-12T10:59:00.000+0000,15846900.0
CPTNW,"Cepton, Inc.",0.021,41.8919,0.0062,0.0125,0.021,0.021,0.0125,84305690.0,0.0,2.92,0.0,14300.0,0.0,0.0137,0.0148,-0.02,2023-03-31T00:00:00.000+0000,4014556666.0
CPTNX,American Century Government Bond Investor Class,9.53,0.74,0.07,0.0,9.53,9.94,0.0,635935471.0,9.0824,0.0137,9.4122,0.0,0.0,,9.46,,,66729850.0
CPXAX,Cohen & Steers Preferred Securities and Income Funds Inc. Class A,11.66,1.0731,0.1238,0.0,11.66,12.54,0.0,7238239741.0,11.205,,11.2509,0.0,0.0,,11.5362,,,620775278.0
CPZ,Calamos Long/Short Equity & Dynamic Income Term Trust,14.74,1.5151,0.22,14.49,14.78,17.35,13.17,289378628.0,14.24632,,15.02203,163292.0,52288.0,14.49,14.52,-21.68,,19632200.0
CRAAX,Columbia Adaptive Risk Allocation Fund A,9.0,1.0101,0.09,0.0,9.0,9.21,0.0,195236082.0,8.445,14.49,8.5281,0.0,0.0,,8.91,,,21692898.0
CRAI,"CRA International, Inc.",100.34,-1.0063,-1.02,99.75,102.77,128.1,81.29,702552585.0,96.1728,,102.12615,32135.0,30961.0,102.77,101.36,20.19,2024-02-29T13:30:00.000+0000,7001720.0
CRATX,Community Reinvestment Act Qualified Investment Fund Retail Class,9.4,0.4274,0.04,0.0,9.4,9.57,0.0,3175435047.0,9.0576,102.77,9.2507,0.0,0.0,,9.36,,,337812239.0
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",6.14,6.4125,0.37,5.75,6.5281,13.17,2.11,27161395.0,5.2668,,6.913595,28153.0,13990.0,5.77,5.77,-0.55,2024-03-05T13:30:00.000+0000,4423680.0
CRBU,"Caribou Biosciences, Inc.",6.17,8.8183,0.5,5.89,6.4992,8.59,3.44,545619887.0,4.7159,5.77,5.1716,2612911.0,1638168.0,5.89,5.67,-4.31,2024-03-14T04:00:00.000+0000,88431100.0
CRCT,"Cricut, Inc.",6.99,-0.7102,-0.05,6.89,7.29,17.89,6.72,1531977330.0,7.822,5.89,9.87165,752042.0,377569.0,7.04,7.04,29.13,2024-03-05T00:00:00.000+0000,219167000.0
CRDF,"Cardiff Oncology, Inc.",1.34,1.5152,0.02,1.27,1.34,2.79,0.94,59867448.0,1.1556,7.04,1.52845,131640.0,698331.0,1.32,1.32,-1.46,2024-02-29T00:00:00.000+0000,44677200.0
CRDL,Cardiol Therapeutics Inc.,0.8853,-0.5281,-0.0047,0.88,0.923,1.235,0.45,57645336.0,0.84992,1.32,0.78384,132062.0,218320.0,0.92,0.89,-2.77,2023-11-14T21:00:00.000+0000,65113900.0
CRDO,Credo Technology Group Holding Ltd,19.11,2.9079,0.54,18.685,19.175,19.46,7.195,3053012931.0,16.4873,0.92,13.976975,2104648.0,1787252.0,18.73,18.57,-91.0,2024-02-28T10:59:00.000+0000,159759965.0
CRDS,147346,,,,0.0,0.0,0.0,0.0,0.0,0.0,18.73,0.0,0.0,0.0,,,,2017-04-30T00:00:00.000+0000,0.0
CREC,Crescera Capital Acquisition Corp.,10.82,-2.2584,-0.25,10.7301,11.1,17.15,9.93,290336284.0,11.10669,,10.507204,9472.0,34109.0,10.7301,11.07,31.823529411764707,2023-03-31T00:00:00.000+0000,26833298.0
CRECU,Crescera Capital Acquisition Corp.,10.85,-3.8973,-0.44,10.85,10.85,15.18,9.93,303407425.0,11.282608,10.7301,10.591316,6900.0,2462.0,10.85,11.29,17.00626959247649,2023-03-31T00:00:00.000+0000,27963818.0
CRECW,Crescera Capital Acquisition Corp.,0.0515,31.7136,0.0124,0.0488,0.0515,0.0515,0.0488,0.0,0.0,10.85,0.0,600.0,0.0,0.0447,0.0391,0.0,2023-03-31T00:00:00.000+0000,0.0
CREE,"Cree, Inc.",79.12,0.0,0.0,79.09,81.29,129.9,60.56,9843873040.0,84.68028,0.0447,94.14329,1325405.0,1398932.0,81.29,79.12,0.0,2021-10-27T04:00:00.000+0000,124417000.0
CREG,Smart Powerr Corp.,1.17,0.8621,0.01,1.15,1.17,2.83,1.0,9317225.0,1.1444,81.29,1.41695,1688.0,14690.0,1.15,1.16,-2.21,2023-11-13T00:00:00.000+0000,7963440.0
CRESW,"Cresud Sociedad Anónima Comercial, Inmobiliaria, Financiera y Agropecuaria",0.6016,0.25,0.0015,0.5635,0.61,0.61,0.5635,769191726.0,0.0,1.15,0.0,31094.0,0.0,0.6,0.6001,,,1278576673.0
CRESY,"Cresud Sociedad Anónima, Comercial, Inmobiliaria, Financiera y Agropecuaria",9.86,-0.1013,-0.01,9.65,10.035,10.19,5.489237,1661745348.0,8.087,0.6,7.299923,441326.0,257157.0,10.0,9.87,3.29,2023-11-10T05:00:00.000+0000,168534011.0
CREV,Carbon Revolution Public Limited Ordinary Shares,29.32,0.0553,0.0162,28.4,31.02,197.99,7.45,616683690.0,38.54986,10,38.54986,25768.0,33610.0,31.02,29.3038,,,21032868.0
CREVW,Carbon Revolution Public Limited Company Warrant,0.0521,-5.2727,-0.0029,0.05005,0.055,0.055,0.05005,1095812.0,0.0,31.02,0.0,14410.0,0.0,0.055,0.055,,,21032868.0
CREX,"Creative Realities, Inc.",1.98,1.5385,0.03,1.93,2.01,4.0,1.22,20609820.0,1.818,0.055,2.308,59980.0,36252.0,1.93,1.95,-9.0,2023-11-10T00:00:00.000+0000,10409000.0
CREXW,"Creative Realities, Inc. WT EXP 110922",0.0046,6.9767,0.0003,0.0043,0.0046,0.0046,0.0043,0.0,0.0,1.93,0.0,5020.0,0.0,0.0043,0.0043,0.0,2023-03-31T00:00:00.000+0000,0.0
CRGE,"Charge Enterprises, Inc.",0.11,5.7692,0.006,0.105,0.11,1.76,0.095,23654400.0,0.29884,0.0043,0.76184,1833152.0,753125.0,0.105,0.104,-0.46,2024-03-20T04:00:00.000+0000,215040000.0
CRGO,Freightos Limited Ordinary shares,3.31,1.3782,0.045,3.26,3.49,31.15,1.85,157683104.0,2.66968,0.105,2.894545,21063.0,20334.0,3.49,3.265,-2.21,2023-11-21T05:00:00.000+0000,47638400.0
CRGX,"CARGO Therapeutics, Inc. Common Stock",15.93,3.8462,0.59,15.0,16.84,17.29,13.14,234772182.0,15.153864,3.49,15.153864,250136.0,150154.0,15.45,15.34,,2023-11-13T05:00:00.000+0000,14737739.0
CRIS,"Curis, Inc.",11.06,-6.8239,-0.81,11.0,12.03,15.11,0.38,65066644.0,7.0606,15.45,2.37195,48688.0,146380.0,12.03,11.87,-1.18,2024-03-11T00:00:00.000+0000,5883060.0
CRKN,Crown ElectroKinetics Corp.,0.1444,1.6901,0.0024,0.1301,0.148,36.0,0.116,1824725.0,0.2456,12.03,4.893095,3246235.0,3156614.0,0.1301,0.142,-0.01,2023-11-14T13:30:00.000+0000,12636600.0
CRMAX,CRM Small/Mid Cap Value Fund,10.6,2.5145,0.26,0.0,10.6,10.69,0.0,229944740.0,9.5298,0.1301,9.85315,0.0,0.0,,10.34,,,21692900.0
CRMD,CorMedix Inc.,3.45,-1.4286,-0.05,3.435,3.62,6.09,2.57,189101400.0,3.3998,,4.09765,564200.0,858939.0,3.56,3.5,-4.06,2023-11-14T21:30:00.000+0000,54812000.0
CRMEX,CRM All Cap Value Fund,6.52,2.0344,0.13,0.0,6.52,6.93,0.0,22571158.0,6.0194,3.56,6.1971,0.0,0.0,,6.39,,,3461834.0
CRMMX,CRM Mid Cap Value Fund Class Investor,21.37,1.7135,0.36,0.0,21.37,23.43,0.0,514121618.0,20.617,,21.22755,0.0,0.0,,21.01,10.94,,24058101.0
CRMSX,CRM Small Cap Value Fund,12.79,2.6485,0.33,0.0,12.79,13.29,0.0,240813957.0,12.0326,,12.2321,0.0,0.0,,12.46,-13.59,,18828300.0
CRMT,"America's Car-Mart, Inc.",72.07,14.3968,9.07,64.515,72.49,127.96,58.12,460731979.0,74.8004,,88.42775,186886.0,89176.0,64.99,63.0,-23.25,2024-02-20T13:30:00.000+0000,6392840.0
CRNC,Cerence Inc.,17.59,5.3924,0.9,17.15,17.87,36.79,14.47,723575204.0,16.9884,64.99,23.898825,527128.0,482423.0,17.15,16.69,-12.56,2024-02-06T00:00:00.000+0000,41135600.0
CRNT,Ceragon Networks Ltd.,2.02,5.2083,0.1,1.95,2.03,2.38,1.55,170472446.0,1.779,17.15,1.86675,607630.0,214777.0,1.96,1.92,-25.25,2024-02-06T13:30:00.000+0000,84392300.0
CRNX,"Crinetics Pharmaceuticals, Inc.",34.89,1.336,0.46,33.875,35.165,35.165,15.23,2330627577.0,29.777,1.96,22.369526,1321239.0,933706.0,35.0,34.43,-9.59,2024-02-26T10:59:00.000+0000,66799300.0
CRON,Cronos Group Inc.,2.0,2.0408,0.04,1.95,2.04,2.88,1.64,762227968.0,1.9344,35,1.91295,1949495.0,1867744.0,1.97,1.96,-6.45,2024-02-26T00:00:00.000+0000,381113984.0
CROX,"Crocs, Inc.",107.86,0.9925,1.06,107.8,110.9,151.32,74.0,6532713476.0,90.74,1.97,106.72745,1339039.0,1447022.0,108.94,106.8,9.94,2024-02-14T00:00:00.000+0000,60566600.0
CRSA,Crescent Acquisition Corp.,8.81,-3.399117,-0.30999947,8.733,9.1663,11.43,8.72,817654338.0,9.993103,108.94,10.20375,216454.0,381656.0,9.1,9.12,0.0,,92809800.0
CRSAU,Crescent Acquisition Corp.,10.15,0.0,0.0,10.15,10.7,13.653,9.17,937847891.0,10.774276,9.1,11.054349,20.0,403.0,10.7,10.15,-27.211796246648795,,92398807.0
CRSAW,Crescent Acquisition Corp.,1.5982,-3.139395,-0.05180001,1.5982,1.67,1.67,1.5982,0.0,0.0,10.7,0.0,742415.0,0.0,1.62,1.65,-1598.2,,0.0
CRSP,CRISPR Therapeutics AG,62.94,2.4581,1.51,59.86,63.9,76.97,37.55,4999475256.0,53.711,1.62,52.9694,3449269.0,2448253.0,62.84,61.43,-14.08,2024-02-19T21:01:00.000+0000,79432400.0
CRSR,"Corsair Gaming, Inc.",14.8,3.2078,0.46,14.51,14.865,20.72,11.451,1524089200.0,13.1283,62.84,16.085125,502194.0,406553.0,14.53,14.34,134.55,2024-02-07T00:00:00.000+0000,102979000.0
CRTD,"Creatd, Inc.",0.195,26.6234,0.041,0.15055,0.2,1.74,0.0446,5804799.0,0.258982,14.53,0.55175275,929347.0,921447.0,0.15055,0.154,-0.09558823529411764,2023-08-14T10:59:00.000+0000,29768200.0
CRTO,Criteo S.A.,24.23,-1.9822,-0.49,24.17,25.1,36.76,22.1,1363085036.0,26.1164,0.15055,30.022375,384609.0,268585.0,24.73,24.72,220.27,2024-02-06T00:00:00.000+0000,56256089.0
CRTX,"Cortexyme, Inc.",1.95,2.6315827,0.05000007,1.86,1.97,,,70454085.0,,24.73,,272208.0,,1.91,1.9,-0.6581167735403307,2022-08-08T04:00:00.000+0000,36130300.0
CRUS,"Cirrus Logic, Inc.",85.02,4.5885,3.73,82.04,85.09,111.15,65.02,4582382454.0,73.0094,1.91,81.20805,398817.0,468206.0,82.18,81.29,34.01,2024-01-31T21:00:00.000+0000,53897700.0
CRVL,CorVel Corporation,236.35,0.2588,0.61,232.5,239.95,239.95,136.22,4042979465.0,206.3382,82.18,202.123,33065.0,32444.0,238.03,235.74,55.22,2024-01-29T13:30:00.000+0000,17105900.0
CRVO,CervoMed Inc.,8.8,-0.1135,-0.01,8.8,9.095,12.78,3.0,49935776.0,9.0972,238.03,7.132875,10603.0,13206.0,8.81,8.81,-1.57,2023-11-13T00:00:00.000+0000,5674520.0
CRVS,"Corvus Pharmaceuticals, Inc.",1.56,-0.6369,-0.01,1.46,1.63,4.19,0.607,76500216.0,1.4227,8.81,1.761625,371384.0,199477.0,1.57,1.57,-2.44,2023-11-07T21:30:00.000+0000,49038600.0
CRWD,"CrowdStrike Holdings, Inc.",252.68,0.2539,0.64,247.87,257.37,257.37,92.25,60683177514.0,200.7626,1.57,158.83665,3809398.0,3200911.0,253.825,252.04,-5053.6,2024-03-05T10:59:00.000+0000,240158214.0
CRWS,"Crown Crafts, Inc.",5.0,-0.7937,-0.04,4.95,5.12,5.99,4.11,51203500.0,4.5642,253.825,5.05985,38679.0,15811.0,5.04,5.04,11.63,2024-02-13T14:30:00.000+0000,10240700.0
CRXT,"Clarus Therapeutics Holdings, Inc.",0.0475,-31.1594,-0.0215,0.0475,0.0749,,,0.0,,5.04,,2737134.0,,0.065,0.069,-0.016964285714285713,2022-08-18T04:00:00.000+0000,0.0
CRZN,Corazon Capital V838 Monoceros Corp,10.225,-0.0489,-0.005,10.22,10.24,10.24,9.76,260480863.0,10.19137,0.065,9.996918,2241.0,62050.0,10.23,10.23,31.365030674846626,2022-12-31T00:00:00.000+0000,25474901.0
CRZNU,Corazon Capital V838 Monoceros Corp,10.22,0.0,0.0,10.22,10.22,10.49,9.8,263230858.0,10.2216,10.23,10.004787,100.0,8057.0,10.22,10.22,31.349693251533743,2022-12-31T00:00:00.000+0000,25756444.0
CRZNW,Corazon Capital V838 Monoceros Corp,0.0007,0.0,0.0,0.0007,0.0008,0.0008,0.0007,0.0,0.0,10.22,0.0,16400.0,0.0,,0.0007,0.0,,0.0
CSA,VictoryShares US Small Cap Volatility Wtd ETF,65.932,2.2431,1.4465,65.765,66.0438,66.0438,54.844,30698862.0,58.68158,,59.48933,980.0,1260.0,66.0438,64.4855,13.56,,465614.0
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,56.196,2.454,1.346,55.6,56.4559,58.8,46.24,11391782480.0,49.60974,66.0438,50.835094,31300.0,28322.0,55.6,54.85,10.8,,202715184.0
CSBK,33352,,,,0.0,0.0,0.0,0.0,0.0,0.0,55.6,0.0,0.0,0.0,,,,2017-12-31T00:00:00.000+0000,0.0
CSBR,"Champions Oncology, Inc.",4.78,-1.6461,-0.08,4.53,4.9999,7.32,3.75,64430576.0,5.6824,,5.56665,18507.0,9101.0,4.9999,4.86,-8.54,2023-12-12T21:30:00.000+0000,13479200.0
CSCCX,Calvert Small-Cap Fund,24.64,1.4827,0.36,0.0,24.64,25.47,0.0,2845286900.0,22.3316,4.9999,23.4326,0.0,0.0,,24.279999,,,115474306.0
CSCD,87859,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2016-03-31T00:00:00.000+0000,0.0
CSCO,"Cisco Systems, Inc.",49.44,-0.5031,-0.25,49.1701,50.0125,58.19,45.56,200898451200.0,51.1952,,51.30725,28410781.0,18802596.0,50.0,49.69,14.94,2024-02-14T00:00:00.000+0000,4063480000.0
CSCVX,CornerCap Small-Cap Value Fund,14.0,2.489,0.34,0.0,14.0,14.08,0.0,136043320.0,12.4554,50,12.5498,0.0,0.0,,13.66,,,9717380.0
CSCW,"Color Star Technology Co., Ltd.",1.08,-3.5714,-0.04,1.0536,1.1393,35.924,0.9111,10335276.0,1.949998,,6.0419297,312697.0,1004847.0,1.13,1.12,-8.925619834710744,2022-11-08T01:12:10.014+0000,9569700.0
CSERX,Columbia Select Large Cap Value Fund Advisor Class,32.22,1.6404,0.52,0.0,32.22,33.42,0.0,2327907211.0,30.9976,1.13,31.4092,0.0,0.0,,31.7,,,72250379.0
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,49.27,0.3667,0.18,49.08,49.35,57.509,46.951,58414660.0,47.74134,,50.38613,3705.0,5757.0,49.08,49.09,11.59,,1185603.0
CSGCX,Calvert Balanced Fund,37.42,0.0535,0.02,0.0,37.42,37.42,0.0,1124730583.0,35.4262,49.08,35.3109,0.0,0.0,,37.399998,,,30056937.0
CSGP,"CoStar Group, Inc.",88.25,2.5328,2.18,86.77,89.07,92.36,65.12,36038034750.0,79.69,,78.57395,3361021.0,1991876.0,87.15,86.07,89.14,2024-02-20T00:00:00.000+0000,408363000.0
CSGS,"CSG Systems International, Inc.",53.47,1.3649,0.72,53.07,54.48,69.35,46.19,1586513717.0,50.7432,87.15,51.90925,251351.0,312149.0,53.26,52.75,22.28,2024-01-30T00:00:00.000+0000,29671100.0
CSGZX,Columbia Seligman Global Technology Fund Institutional Class,67.2,1.4646,0.97,0.0,67.2,68.25,0.0,2017695187.0,64.1722,53.26,61.76215,0.0,0.0,,66.229996,24.49,,30025226.0
CSIEX,Calvert Equity Fund Class A,75.86,-0.3939,-0.3,0.0,75.86,77.53,0.0,6685953492.0,71.4364,,70.56895,0.0,0.0,,76.16,,,88135427.0
